interest,disinterest,
real,imaginary,
hindrance,aid,
small,large,
last,first,
saleswoman,salesman,
cooperation,competition,
single,married,
probability,improbability,
compression,rarefaction,
low,high,
front,back,
insanity,sanity,
distributary,tributary,
right,wrong,
defence,offence,
borrowing,return,
upland,swamp,
rejection,acceptance,
mentalism,behaviorism,
happiness,unhappiness,
outlay,income,
disarmament,armament,
first,end,
lateness,earliness,
mineral,animal,
flora,fauna,
synonymy,antonymy,
embarkation,disembarkation,
daybreak,night,
nationalization,privatization,
guy,girls,
christian,pagan,
sharp,flat,
reduction,expansion,
legislative,executive,
sadness,happiness,
susceptibility,immunity,
loss,gain,
evil,goodness,
niece,uncle,
cooling,heating,
acceleration,slowing,
infamy,fame,
divorce,marriage,
grandfather,grandmother,
majority,minority,
failure,success,
satisfaction,dissatisfaction,
heat,cold,
extraversion,introversion,
hatred,affection,
merit,fault,
hind,fore,
mushroom,toadstool,
interior,exterior,
thickness,thinness,
christian,heretic,
taker,giver,
archegonium,antheridium,
unlikeness,likeness,
cavity,projection,
draftee,volunteer,
bondage,freedom,
start,ending,
inpatient,outpatient,
ridicule,praise,
wealth,poverty,
export,importation,
longs,short,
dissent,agreement,
pleasure,pain,
west,east,
limited,local,
fulcrum,lever,
downstairs,upstairs,
digitigrade,plantigrade,
publicity,privacy,
nationalisation,privatisation,
adequacy,inadequacy,
niece,aunt,
surplus,lack,
winter,summer,
monologue,dialogue,
inactivity,activity,
lights,dark,
cortex,medulla,
lady,gentleman,
transitivity,intransitivity,
successor,predecessor,
unbelief,belief,
nobleman,lady,
port,starboard,
disequilibrium,equilibrium,
tomorrow,yesterday,
malady,health,
liberal,conservative,
backwardation,contango,
terrestrial,arboreal,
protasis,epitasis,
acidity,alkalinity,
benefit,detriment,
instrumentalist,vocalist,
armament,disarmament,
horizontal,vertical,
off,leg,
realism,nominalism,
simplicity,complexity,
specialist,generalist,
priority,posteriority,
recession,boom,
depression,elevation,
honesty,dishonesty,
plain,fancy,
victory,defeat,
irreverence,reverence,
hold,release,
unhappiness,happiness,
nearness,distance,
support,oppose,
hypoglycemia,hyperglycemia,
victor,loser,
upturn,downturn,
leeward,windward,
theism,atheism,
love,malice,
heresy,orthodoxy,
condemnation,approbation,
descendant,antecedent,
impermeability,permeability,
orthodoxy,heterodoxy,
upstroke,downstroke,
criminalization,decriminalization,
progress,regress,
dysgenics,eugenics,
innocent,criminal,
file,rank,
neurosis,psychosis,
preface,postscript,
wetness,dryness,
success,loser,
landing,takeoff,
seawater,freshwater,
imperfection,perfection,
civilian,man,
high,low,
upland,marsh,
individual,general,
powerlessness,power,
contraindication,indication,
freshwater,seawater,
pluralism,monism,
laborer,artisan,
grandmother,grandfather,
citizen,noncitizen,
predecessor,follower,
improbability,probability,
nobody,anyone,
merman,mermaid,
hearing,deaf,
windward,leeward,
increase,lowering,
son,mother,
run,rise,
uncle,aunty,
warm,cold,
ingress,egress,
extravert,introvert,
foe,ally,
legality,illegality,
separation,unification,
illegality,legality,
minor,major,
line,column,
stand,kneel,
monogyny,polygyny,
retrospect,prospect,
adhesion,cohesion,
lowlander,highlander,
ordinal,cardinal,
evergreen,deciduous,
plain,mountain,
incorrectness,correctness,
grower,shower,
mainframe,minicomputer,
particular,universal,
selfishness,generosity,
supporter,opponent,
influx,outflow,
laugh,cry,
niece,nephew,
asset,liability,
acceptance,refusal,
service,good,
maximum,minimum,
acid,alkaline,
lighting,dark,
dryness,moisture,
conformist,nonconformist,
singular,plural,
fluorescence,phosphorescence,
son,parent,
abnormality,normality,
object,relations,
development,devolution,
mechanical,electrical,
advance,retreat,
boon,bane,
rise,downfall,
mineral,vegetable,
codomain,domain,
deactivation,activation,
someone,nobody,
illness,wellness,
descent,rise,
agonist,antagonist,
nominalism,realism,
monopsony,monopoly,
nonproliferation,proliferation,
descent,climb,
dilution,concentration,
forest,prairie,
balance,instability,
nothingness,existence,
increase,diminution,
overachiever,underachiever,
antecedent,anaphor,
egoism,altruism,
idealist,realist,
adsorption,absorption,
riser,tread,
fall,ascent,
debarkation,embarkation,
haploid,diploid,
downside,upside,
youth,elderly,
inland,border,
impotence,power,
exterior,interior,
malevolence,benevolence,
distrust,trust,
maximalist,minimalist,
hole,projection,
permission,prohibition,
eugenics,dysgenics,
cutter,sloop,
difference,sameness,
concavity,convexity,
resolution,preparation,
introversion,extroversion,
backside,front,
freeman,slave,
father,son,
inferior,superior,
pro,amateur,
conservative,radical,
tread,rise,
farewell,greeting,
fascism,democracy,
epitasis,protasis,
equality,inequality,
manual,mental,
hypotension,hypertension,
consanguinity,affinity,
uniformity,diversity,
brother,sister,
embarkation,debarkation,
postposition,preposition,
son,daughter,
data,program,
suspect,complainant,
systole,diastole,
queen,rex,
hyperglycemia,hypoglycemia,
supply,demand,
man,woman,
head,foot,
proponent,opponent,
permeability,impermeability,
acid,alkali,
local,limited,
employment,unemployment,
immaturity,maturity,
amateur,pro,
artiodactyl,perissodactyl,
apolune,perilune,
agent,patient,
heterosexual,homosexual,
increase,fall,
daylight,darkness,
physical,psychological,
antipathy,sympathy,
virtue,fault,
present,absent,
certainty,uncertainty,
civilian,serviceman,
godfather,godmother,
noncitizen,citizen,
relative,absolute,
dissent,assent,
optimism,pessimism,
enlightenment,ignorance,
elation,depression,
dissent,consensus,
speed,delay,
human,deity,
material,spiritual,
evolution,devolution,
deflation,inflation,
diastole,systole,
patriot,traitor,
inconsistency,consistency,
moral,legal,
disappearance,appearance,
dove,hawk,
ethos,pathos,
prohibition,permission,
praise,abuse,
light,heavy,
asymmetry,balance,
digital,analog,
plain,cliff,
intaglio,cameo,
impatience,patience,
inquiry,answer,
carcinoma,sarcoma,
nationalism,multiculturalism,
sensitivity,insensitivity,
depression,elation,
absence,presence,
slowing,acceleration,
female,male,
cry,laugh,
looseness,tightness,
bottom,top,
tributary,distributary,
passivity,activity,
growth,decrease,
association,disassociation,
impossibility,possibility,
harmony,dissonance,
minority,majority,
mountain,valley,
base,noble,
catch,drop,
touchback,safety,
acceptance,rejection,
ebb,flow,
mountain,plain,
necessity,possibility,
sunset,dawn,
badness,goodness,
menarche,menopause,
power,inability,
sunset,morning,
landscape,portrait,
hardware,package,
cold,hot,
lord,lady,
illegitimacy,legitimacy,
server,client,
motion,stillness,
aunt,uncle,
balance,imbalance,
subjective,objective,
outside,interior,
myopia,hyperopia,
comedy,tragedy,
unwillingness,willingness,
objectivity,subjectivity,
noble,lady,
amity,enmity,
mistrust,trust,
excretion,secretion,
impermanence,permanence,
parallelogram,trapezium,
pure,applied,
subtrahend,minuend,
merger,takeover,
luxury,necessity,
length,breadth,
elderly,youth,
ally,foe,
finish,start,
bravery,fear,
back,front,
sunrise,sundown,
decrease,increase,
put,call,
misfortune,fortune,
kickoff,end,
exogamy,endogamy,
member,nonmember,
plantigrade,digitigrade,
aggregate,compound,
intolerance,tolerance,
nighttime,day,
dark,lighting,
poverty,wealth,
mode,matter,
imbalance,balance,
middle,rim,
park,building,
guy,gals,
start,finish,
narcotic,stimulant,
mortal,immortal,
realty,personalty,
specific,general,
male,female,
services,capital,
inequity,equity,
atrophy,hypertrophy,
devil,saint,
constant,variable,
superscript,subscript,
opponent,advocate,
fauna,vegetation,
offence,defense,
freedom,constraint,
illness,health,
regression,progression,
falseness,truth,
push,draw,
decline,rise,
popularity,unpopularity,
quote,unquote,
height,depth,
adult,juvenile,
pollution,conservation,
employee,employer,
father,child,
loggia,veranda,
ascension,fall,
layman,professional,
noble,commoner,
all,party,
pragmatism,idealism,
miss,strike,
inhalation,exhalation,
privilege,duty,
trust,distrust,
inefficiency,efficiency,
white,black,
ending,middle,
lee,weather,
outfielder,infielder,
tail,head,
monotheism,polytheism,
buff,debuff,
fall,ascension,
consciousness,unconsciousness,
service,capital,
traitor,patriot,
peace,war,
anticyclone,cyclone,
outflow,inflow,
regularity,irregularity,
objective,subjective,
dune,dike,
subordinate,manager,
clarity,confusion,
penalty,reward,
love,spite,
displeasure,pleasure,
sunrise,sunset,
lack,surplus,
idealism,realism,
egress,ingress,
defeat,victory,
inability,power,
humility,pride,
open,shut,
toadstool,mushroom,
action,inaction,
rim,middle,
fall,rise,
drinker,abstainer,
hire,fire,
dwarf,giant,
descendent,root,
take,give,
upgrade,fall,
closeness,openness,
arrival,departure,
query,answer,
parasite,host,
lower,higher,
advantage,disadvantage,
highland,lowland,
oblate,prolate,
tender,demand,
creator,creation,
tightness,looseness,
ancestor,descendent,
hardware,software,
existence,nonexistence,
ornament,stripe,
endogamy,exogamy,
foreground,background,
statics,dynamics,
consistency,inconsistency,
day,dark,
package,hardware,
row,column,
symptom,cause,
smoothness,roughness,
all,none,
melody,discord,
disagreement,agreement,
consonant,vowel,
negative,affirmative,
thinness,thickness,
departure,arrival,
believer,heretic,
concentration,distribution,
none,all,
cyclone,anticyclone,
outlet,inlet,
dielectric,conductor,
necessity,contingency,
despair,hope,
series,parallel,
influx,efflux,
fertility,infertility,
mobile,stabile,
endoskeleton,exoskeleton,
defendant,complainant,
icbm,irbm,
individual,group,
affirmative,negative,
general,specific,
improvement,decline,
dark,daylight,
offside,nearside,
visibility,invisibility,
belief,disbelief,
original,remake,
clergy,laity,
insulator,conductor,
centralization,decentralization,
alkalinity,acidity,
conservative,liberal,
synonym,antonym,
obedience,disobedience,
crescendo,climax,
day,nighttime,
inhibitor,activator,
vertical,horizontal,
retreat,progress,
merit,demerit,
increase,loss,
outside,inside,
outpatient,inpatient,
marriage,divorce,
perissodactyl,artiodactyl,
miser,spendthrift,
blessing,curse,
forehand,backhand,
supporter,detractor,
opponent,proponent,
decrement,increment,
addition,deduction,
falsity,truth,
nonexistence,existence,
ladies,lord,
host,parasite,
major,minor,
complexity,simplicity,
interior,outside,
risc,cisc,
introversion,extraversion,
macrocosm,microcosm,
tightening,loosening,
praise,blame,
temporary,permanent,
reverse,obverse,
incentive,disincentive,
continuant,stop,
hunter,game,
joint,break,
grandson,granddaughter,
sentence,acquittal,
rear,head,
clergyman,layman,
analog,digital,
underdog,favorite,
irrelevance,relevance,
anger,pleasure,
former,latter,
madam,sir,
upstairs,downstairs,
human,divine,
overture,coda,
postgraduate,undergraduate,
substantive,adjective,
polygyny,monogamy,
feminine,masculine,
beneficence,maleficence,
finish,beginning,
convergence,divergence,
realist,idealist,
vowel,consonant,
fluidity,solidity,
lay,back,
known,unknown,
concentration,dilution,
lady,nobleman,
cathode,anode,
failure,winner,
hollow,elevation,
falsehood,truth,
mercy,cruelty,
immorality,morality,
true,false,
sounding,silence,
fairway,rough,
softball,hardball,
trapezium,parallelogram,
night,day,
lose,win,
coldness,heat,
decrease,pay,
mobile,fixed,
headwind,tailwind,
theist,atheist,
stabile,mobile,
mainland,island,
child,parent,
importation,exportation,
cooperation,rivalry,
priest,layman,
poop,bow,
off,fresh,
fault,virtue,
lineman,back,
heterogeneity,homogeneity,
marine,terrestrial,
fault,merit,
servicing,capital,
dispersion,concentration,
shallowness,depth,
nay,yea,
everybody,nobody,
reduction,promotion,
daughter,parent,
simplicity,difficulty,
polygyny,monogyny,
stator,rotor,
unrighteousness,righteousness,
manual,automatic,
acquittal,conviction,
opponent,ally,
insertion,origin,
mankind,womankind,
climb,fall,
gravity,levity,
incoherence,coherence,
enemy,ally,
demand,supply,
release,hold,
experience,inexperience,
dissatisfaction,satisfaction,
unfairness,fairness,
decrescendo,crescendo,
uncle,auntie,
opening,shutting,
valley,mountain,
suffix,prefix,
decrease,rise,
plateau,peak,
connotation,denotation,
demise,birth,
compatibility,incompatibility,
intake,outlet,
subjectivism,objectivism,
diminution,increase,
posterior,anterior,
ophicleide,serpent,
cable,hawser,
hypothyroidism,hyperthyroidism,
cowardice,courage,
discomfort,comfort,
genotype,phenotype,
head,sharp,
outcome,beginning,
determinism,indeterminism,
misconception,concept,
devolution,development,
opening,closing,
rearguard,vanguard,
christian,heathen,
morning,evening,
polyphony,monophony,
nonconformist,conformist,
rise,fall,
meat,drink,
rim,body,
increase,cut,
unconsciousness,consciousness,
mydriasis,miosis,
vertebrate,invertebrate,
build,destroy,
income,expenditure,
day,night,
front,rear,
whisper,shout,
revolution,evolution,
destabilization,stabilization,
pullback,pushout,
forward,backward,
blacklist,whitelist,
laity,clergy,
east,west,
defence,offense,
assembly,disassembly,
park,skyscraper,
concertino,concerto,
virtue,vice,
increase,decrease,
folly,wisdom,
retail,wholesale,
regular,irregular,
cruelty,mercy,
ascendant,descendant,
fate,freedom,
disconnection,connection,
truth,falsity,
open,closed,
fullness,emptiness,
divestment,investment,
progress,retreat,
head,tip,
ground,figure,
viewing,model,
trustee,grantor,
internationalism,nationalism,
perilune,apolune,
uncle,niece,
impotence,potency,
reward,penalty,
student,teacher,
mobilization,demobilization,
public,private,
nearside,offside,
capitalism,socialism,
plastic,elastic,
parent,son,
static,dynamic,
masochist,sadist,
oxidant,antioxidant,
idealism,cynicism,
symmetry,asymmetry,
bull,bear,
inferiority,superiority,
haw,gee,
conception,misconception,
individual,collective,
sunup,sundown,
disembarkation,embarkation,
noise,silence,
par,bogey,
father,daughter,
voluntarism,intellectualism,
favorite,least,
disregard,attention,
catch,release,
recto,verso,
extensor,flexor,
fearlessness,fear,
elevation,reduction,
sister,brother,
reduction,elevation,
longbow,crossbow,
truth,falsehood,
conformist,dissenter,
ceiling,floor,
sapwood,heartwood,
highbrow,lowbrow,
consonance,dissonance,
extension,flexion,
source,sink,
expenditure,income,
ectoparasite,endoparasite,
widening,narrowing,
gross,net,
lord,subject,
ability,inability,
cow,male,
butch,femme,
closeness,remoteness,
laity,ministry,
dislike,like,
payment,evasion,
being,nonbeing,
glut,shortage,
approval,disapproval,
fall,upgrade,
dispersion,density,
whole,party,
man,beast,
inclusion,exclusion,
middle,start,
incompatibility,compatibility,
start,middle,
hunger,satiety,
irregularity,regularity,
action,inactivity,
unreliability,reliability,
blackness,whiteness,
insomnia,hypersomnia,
grandmother,grandchild,
grand,small,
premium,discount,
heterosexuality,homosexuality,
dependence,independence,
additive,subtractive,
disrespect,respect,
rise,decline,
generalisation,specialisation,
satiety,hunger,
allopathy,homeopathy,
ancestor,offspring,
willingness,unwillingness,
morality,immorality,
demobilization,mobilization,
buy,sell,
success,failure,
right,obligation,
irrational,rational,
curiosity,ignorance,
minute,general,
disclaimer,claim,
noblewoman,nobleman,
euphemism,dysphemism,
zither,cittern,
contrast,analogy,
descendent,ancestor,
depreciation,appreciation,
park,street,
happiness,sadness,
activity,passivity,
creationism,traducianism,
inspiration,expiration,
disembarkation,boarding,
cow,bull,
tragedy,comedy,
wrong,right,
pygmy,giant,
present,future,
comedy,drama,
net,gross,
pro,con,
centrifugal,centripetal,
euphoria,dysphoria,
encouragement,discouragement,
disability,strength,
generality,particularity,
undress,dress,
express,local,
liquid,solid,
importation,export,
apodosis,protasis,
ease,difficulty,
perigee,apogee,
femininity,masculinity,
segregation,integration,
perfection,imperfection,
activator,inhibitor,
subscript,superscript,
dishonor,honor,
raise,fall,
concentration,dispersion,
heteronomy,autonomy,
misconception,conception,
quiet,loud,
daughter,son,
perihelion,aphelion,
scarcity,abundance,
modern,old,
rim,center,
surface,interior,
reliability,unreliability,
integration,segregation,
introvert,extrovert,
hell,heaven,
copy,original,
poetry,prose,
vice,virtue,
idiot,genius,
roughness,smoothness,
goods,services,
comfort,discomfort,
flexion,extension,
layman,clergyman,
dissimilarity,similarity,
local,global,
creator,creature,
decrease,growth,
availability,unavailability,
socialism,capitalism,
initial,final,
obverse,reverse,
righteousness,unrighteousness,
short,long,
increase,shrinkage,
artificial,natural,
context,isolation,
decline,incline,
specific,universal,
analogue,digital,
rancho,hacienda,
patience,impatience,
left,right,
childhood,age,
fate,choice,
garbage,resource,
monism,pluralism,
oral,written,
capital,lowercase,
atheism,theism,
rich,poor,
blindness,sight,
barbarism,culture,
disapproval,approval,
assembly,dismantling,
centralisation,decentralisation,
dysphemism,euphemism,
warm,cool,
stadium,arena,
denial,prosecution,
dishonor,honor,
enjoy,suffer,
deny,acknowledge,
injure,benefit,
wish,resent,
inter,disinter,
align,skew,
destroy,repair,
ignore,mention,
lose,acquire,
change,remain,
quench,light,
concur,dissent,
impoverish,enrich,
reduce,elaborate,
undress,dress,
laugh,cry,
hook,unhook,
negate,support,
found,abolish,
precede,succeed,
sit,rise,
proscribe,prescribe,
prohibit,let,
dissent,agree,
discharge,convict,
disallow,permit,
have,reject,
lie,arise,
have,refrain,
improve,impair,
can,hire,
operate,disengage,
set,rise,
unite,separate,
shorten,expand,
withdraw,lock,
button,unbutton,
refrain,move,
elevate,break,
fail,pass,
destabilize,stabilize,
wane,rise,
enrich,deprive,
please,anger,
take,desist,
raze,erect,
swim,sink,
unfasten,fasten,
generalize,specify,
feature,miss,
miss,get,
change,stay,
boo,clap,
clear,cloud,
divest,place,
check,disagree,
rise,fall,
dissociate,associate,
acquit,convict,
cloud,clear,
miss,perceive,
specialize,diversify,
enrich,deplete,
fuse,defuse,
centralise,decentralise,
close,open,
subtract,add,
disperse,gather,
lock,disengage,
observe,breach,
sew,rip,
unzip,zip,
flatten,sharpen,
prohibit,permit,
confirm,dispute,
elevate,relegate,
praise,ridicule,
resist,surrender,
feed,starve,
break,observe,
like,hate,
bless,damn,
freeze,boil,
expand,factor,
float,settle,
downplay,exaggerate,
thin,thicken,
conspire,contend,
disorder,order,
stop,begin,
fall,ascend,
gain,recede,
offend,please,
relent,stand,
exaggerate,minimize,
converge,diverge,
inhale,exhale,
dislike,like,
forget,acquire,
regain,lose,
cement,break,
alive,dead,
allow,veto,
accept,refuse,
sit,arise,
repatriate,exile,
permit,disallow,
release,immobilize,
descend,rise,
disbelieve,believe,
wedge,free,
announce,hide,
open,close,
find,lose,
love,detest,
cease,uphold,
scatter,crowd,
minimize,amplify,
keep,violate,
swim,settle,
free,deposit,
diverge,conform,
stand,yield,
inter,exhume,
suffer,enjoy,
revive,restore,
exempt,implement,
quit,stay,
lodge,free,
prove,disprove,
omit,include,
disrespect,observe,
beg,set,
alter,fix,
dethrone,enthrone,
withdraw,operate,
forget,recall,
shrink,expand,
present,absent,
break,mend,
swear,suspect,
organize,disorganize,
skyrocket,plummet,
disperse,convene,
decline,take,
consent,refuse,
succeed,fail,
show,conceal,
retrieve,block,
free,confine,
increase,drop,
keep,break,
imply,express,
necessitate,eliminate,
dock,undock,
destroy,make,
absolve,punish,
observe,violate,
approve,reject,
like,abhor,
scatter,accumulate,
upgrade,demote,
praise,criticize,
dehumanize,humanize,
disregard,consider,
disprove,demonstrate,
block,retrieve,
corrupt,purify,
maximize,minimise,
recede,win,
increase,lessen,
upgrade,downgrade,
refuse,apply,
negate,confirm,
relegate,raise,
pin,unpin,
exacerbate,improve,
verify,disprove,
admit,exclude,
indulge,abstain,
confirm,disconfirm,
boo,applaud,
advance,recede,
retrieve,forget,
nationalise,denationalise,
detach,attach,
worry,assure,
affirm,negate,
pull,drive,
lose,win,
release,freeze,
ignore,note,
harass,protect,
sink,float,
come,depart,
continue,discontinue,
fall,increase,
upgrade,break,
exclude,include,
like,dislike,
wake,sleep,
despise,respect,
inspire,expire,
rise,set,
descend,ascend,
watch,ignore,
reject,sanction,
worry,reassure,
except,include,
eliminate,involve,
love,despise,
decouple,couple,
apply,exempt,
clear,convict,
will,disinherit,
ebb,surge,
improve,exacerbate,
unplug,connect,
materialize,dematerialize,
make,break,
fold,unfold,
obviate,involve,
undertake,avoid,
dishearten,cheer,
claim,forfeit,
erase,record,
concur,disagree,
cause,prevent,
involve,eliminate,
meet,avoid,
wet,dry,
unscramble,scramble,
deprive,invest,
amplify,downplay,
better,decline,
dress,strip,
eliminate,demand,
break,make,
include,shut,
refuse,have,
decrease,raise,
freeze,free,
congregate,scatter,
displease,please,
detain,release,
remember,bury,
enforce,relieve,
agree,dissent,
humidify,dehumidify,
tighten,loosen,
freeze,release,
lay,arise,
exceed,fall,
immobilize,release,
involve,obviate,
abstain,have,
equip,dismantle,
keep,breach,
disassemble,assemble,
deactivate,activate,
dry,moisten,
unravel,tangle,
pray,curse,
disprove,prove,
give,take,
lose,find,
preface,follow,
repatriate,deport,
reject,admit,
fold,spread,
hire,sack,
release,detain,
insert,remove,
unify,divide,
disinherit,leave,
pull,push,
employ,terminate,
include,exclude,
move,stick,
increase,abate,
forget,mind,
settle,float,
legalise,criminalise,
avoid,formalize,
delete,record,
demobilize,mobilize,
invest,divest,
endure,enjoy,
decode,encode,
couple,uncouple,
emigrate,immigrate,
distribute,garner,
solder,break,
ebb,flood,
protect,destroy,
shut,include,
linger,rush,
collect,distribute,
take,refrain,
corroborate,contradict,
attach,detach,
specialise,diversify,
hope,fear,
minimize,maximize,
clap,hiss,
debit,credit,
back,veer,
ignore,know,
apply,free,
classify,confuse,
draw,repel,
divide,unify,
release,hold,
link,dissociate,
enter,quit,
unsettle,settle,
lessen,increase,
make,unmake,
engage,withdraw,
ignore,notice,
reduce,oxidise,
desist,have,
halt,start,
claim,forgo,
despise,revere,
dismantle,raise,
adduct,abduct,
sharpen,blunt,
confine,release,
recall,forget,
aggravate,improve,
applaud,hiss,
relieve,enforce,
stagnate,work,
east,west,
decrypt,encrypt,
ask,eliminate,
disprove,verify,
relinquish,keep,
vest,divest,
sustain,contradict,
harvest,sow,
contradict,sustain,
rejuvenate,age,
cheer,dishearten,
offend,observe,
operate,malfunction,
recede,progress,
unify,split,
believe,doubt,
forget,think,
forfeit,gain,
forget,recollect,
hire,dismiss,
preserve,discontinue,
differ,hold,
recall,issue,
unlock,lock,
sanction,reject,
punish,absolve,
emphasize,downplay,
dismiss,hire,
contradict,corroborate,
dry,wet,
malfunction,function,
rest,move,
implement,free,
negate,affirm,
cajole,bully,
allow,refuse,
withdraw,advance,
oxidize,reduce,
face,avoid,
sharpen,flatten,
confine,liberate,
repair,break,
sleep,wake,
activate,deactivate,
keep,lose,
disembark,embark,
link,disconnect,
dismiss,employ,
encourage,discourage,
minimise,maximise,
undo,make,
defend,prosecute,
couple,decouple,
scramble,unscramble,
yield,survive,
disable,enable,
apply,refuse,
tangle,unravel,
run,idle,
certify,decertify,
employ,fire,
eliminate,ask,
relax,tense,
let,keep,
confirm,deny,
ruin,save,
eliminate,postulate,
hit,miss,
satisfy,dissatisfy,
prevent,conclude,
conceal,uncover,
abandon,appropriate,
analyse,synthesise,
withdraw,progress,
deviate,conform,
raise,relegate,
conceal,show,
supinate,pronate,
sit,stand,
arise,lie,
begin,complete,
malfunction,work,
relegate,upgrade,
forbid,allow,
diversify,specialize,
permit,forbid,
segregate,integrate,
promote,break,
downgrade,upgrade,
bind,unbind,
magnetize,demagnetize,
mask,unmask,
survive,predecease,
lock,withdraw,
act,forbear,
praise,disparage,
head,tip,
immigrate,emigrate,
applaud,boo,
malfunction,run,
humanize,dehumanize,
implement,exempt,
invent,imitate,
weep,laugh,
discharge,enlist,
whisper,shout,
relegate,advance,
freshen,wear,
break,fix,
indicate,obscure,
validate,invalidate,
speed,slow,
discharge,fill,
think,forget,
separate,unify,
widen,narrow,
unfurl,roll,
last,disintegrate,
destroy,restore,
resist,apply,
survive,succumb,
appear,vanish,
assemble,disassemble,
expand,reduce,
refrain,act,
decertify,certify,
accelerate,retard,
legalize,outlaw,
soften,stand,
divest,vest,
spread,gather,
surrender,withstand,
suspect,trust,
rarefy,condense,
ship,disembark,
overbid,underbid,
decrease,gain,
commit,divest,
widen,contract,
relieve,implement,
bounce,clear,
decompress,compress,
depart,stay,
allow,interdict,
attenuate,amplify,
uncouple,couple,
retard,accelerate,
compress,uncompress,
take,reject,
explain,obscure,
progress,regress,
demodulate,modulate,
repulse,attract,
overrate,underrate,
winter,summer,
add,deduct,
formalize,avoid,
denationalise,nationalise,
arouse,calm,
regulate,deregulate,
connect,unplug,
boycott,sponsor,
trust,suspect,
continue,cease,
annihilate,create,
decline,accept,
hire,fire,
displace,hire,
deny,grant,
deteriorate,recuperate,
abhor,love,
forgo,follow,
sack,employ,
affirm,contradict,
disobey,obey,
enable,disable,
rise,lie,
unhitch,hitch,
consent,decline,
stimulate,calm,
infect,disinfect,
depart,come,
reject,accept,
observe,transgress,
demote,raise,
separate,convene,
impair,improve,
originate,copy,
annoy,please,
confront,avoid,
unbutton,button,
open,shut,
escalate,weaken,
flood,ebb,
divide,multiply,
engage,disengage,
hasten,delay,
divorce,marry,
relinquish,hold,
avoid,confront,
retreat,advance,
expire,inspire,
diminish,maximize,
disinvest,invest,
violate,keep,
acknowledge,deny,
launch,abolish,
buy,sell,
cut,expand,
proceed,regress,
minimize,exaggerate,
decrease,pay,
exhume,bury,
succeed,precede,
pass,bomb,
hire,can,
confute,confirm,
segregate,mix,
underestimate,overestimate,
get,end,
lay,stand,
borrow,transfer,
raze,raise,
appreciate,undervalue,
advance,relegate,
confirm,negate,
enrich,impoverish,
engage,displace,
enplane,deplane,
progress,withdraw,
disintegrate,incorporate,
incur,avert,
cover,uncover,
tie,untie,
defy,apply,
benefit,injure,
distrust,rely,
permit,prevent,
relegate,elevate,
associate,dissociate,
net,gross,
expand,contract,
promote,demote,
soil,clean,
gross,net,
summer,winter,
immobilize,free,
follow,forgo,
confirm,contradict,
rush,delay,
disarm,arm,
rejoice,mourn,
divest,invest,
terminate,begin,
employ,dismiss,
substantiate,contradict,
disallow,allow,
operate,withdraw,
unveil,veil,
view,model,
warm,cool,
stand,sit,
exonerate,convict,
convict,clear,
convict,acquit,
shut,open,
underrate,overrate,
calm,charge,
deposit,withdraw,
level,erect,
contract,widen,
overshoot,undershoot,
dissatisfy,satisfy,
damn,bless,
set,ascend,
include,omit,
heat,cool,
proscribe,allow,
apply,defy,
deny,allow,
terminate,engage,
recede,advance,
leave,disinherit,
accuse,acquit,
scatter,concentrate,
deteriorate,improve,
unseal,seal,
roll,unwind,
grow,shrink,
break,repair,
run,rise,
displace,employ,
reduce,gain,
found,lose,
decline,improve,
delay,rush,
retire,advance,
exhume,inter,
recuperate,drop,
obey,disobey,
hold,release,
feature,lack,
keep,offend,
assure,worry,
claim,waive,
end,start,
relegate,promote,
lie,sit,
respect,disrespect,
violate,observe,
disembark,ship,
lower,elevate,
impede,assist,
unmask,mask,
disengage,engage,
wax,wane,
disengage,operate,
admit,reject,
defend,assail,
dry,soak,
disinfect,infect,
mount,unmount,
focus,blur,
drive,pull,
disqualify,qualify,
get,terminate,
postdate,predate,
explode,implode,
show,confute,
erect,level,
desegregate,segregate,
light,quench,
corrupt,reform,
continue,quit,
clothe,strip,
disfranchise,enfranchise,
flunk,pass,
idle,work,
laugh,sob,
disclaim,claim,
free,jam,
offend,keep,
repel,attract,
unhook,hook,
withstand,surrender,
strengthen,weaken,
advance,withdraw,
quit,participate,
absent,present,
disconnect,link,
disagree,concur,
pull,repulse,
unscrew,screw,
wreck,save,
minimise,exaggerate,
raise,break,
deny,admit,
protect,attack,
impede,help,
settle,swim,
speed,delay,
despise,honor,
worsen,improve,
lighten,darken,
incorporate,disintegrate,
block,recall,
lay,back,
praise,censure,
contaminate,decontaminate,
adsorb,absorb,
abandon,accompany,
moisten,dry,
end,get,
engage,terminate,
extend,withdraw,
criminalize,decriminalize,
dismantle,erect,
quarrel,agree,
irritate,please,
cease,continue,
erect,dismantle,
sharpen,blur,
lie,rise,
suck,blow,
lose,profit,
intrude,withdraw,
undercharge,overcharge,
accumulate,scatter,
screw,unscrew,
prevent,permit,
sadden,cheer,
sit,lie,
free,impede,
supply,recall,
keep,allow,
need,eliminate,
gain,lose,
accompany,abandon,
elevate,demote,
admit,shut,
attract,drive,
unwind,wind,
disapprove,approve,
diverge,converge,
take,decline,
blame,justify,
surge,ebb,
integrate,segregate,
differ,concur,
grant,refuse,
magnify,minimise,
ruin,protect,
function,malfunction,
understate,exaggerate,
evaporate,condense,
blame,acquit,
bless,curse,
discourage,encourage,
push,pull,
keep,permit,
permit,prohibit,
